WKT,objectid,lad16cd,name,lad16nmw,bng_e,bng_n,long,lat,st_areasha,st_lengths
"MULTIPOLYGON (((-0.096687783724441 51.5231942024952,-0.096671641368652 51.5231651717821,-0.09665858247921 51.5231676566738,-0.096597519018351 51.5231783521622,-0.096443671439145 51.5228233500887,-0.09599134328345 51.5229563411761,-0.095961507522202 51.5229108156354,-0.095062459807892 51.5231390338959,-0.094902773979997 51.5228558562058,-0.094596724783814 51.5223149800211,-0.094384053800396 51.5217467615948,-0.094318569523839 51.5214848938974,-0.093849131454936 51.5215410913962,-0.093589175911427 51.5215872091667,-0.093567036258183 51.521496948052,-0.093388477730386 51.5215264080899,-0.093275489201916 51.521334879012,-0.092490626990894 51.5214875293442,-0.0923483824362 51.5210293247319,-0.092149974330021 51.5210162067495,-0.091795305217886 51.5209824751441,-0.091345881940215 51.5209409966796,-0.090900098221808 51.5208806964831,-0.090237487560198 51.5208015795795,-0.089667345836 51.5207167734134,-0.089678533055457 51.5206908840603,-0.089978187460944 51.5199717916464,-0.089754303941587 51.5199115060726,-0.08968027018856 51.5198914204688,-0.089276830710004 51.519782357892,-0.088612455660452 51.5195727570253,-0.088103134521897 51.5194125187521,-0.08751667455791 51.5192014846269,-0.0863308833144 51.5188458147283,-0.086201280420176 51.5188104361169,-0.085878433006012 51.5192907215704,-0.085787552273881 51.5194286748479,-0.085529933763684 51.5198327095034,-0.085350233779244 51.5201301343402,-0.085191597917852 51.5203362044387,-0.083299252415992 51.5198160281268,-0.082707653783888 51.5200698504781,-0.082299406504014 51.5203158819689,-0.08199094663327 51.5205572531579,-0.081768738387297 51.5207343168716,-0.081735969833644 51.5207589528045,-0.08152303878725 51.5210234626443,-0.081257863656545 51.521433655237,-0.081024020816743 51.5219550288182,-0.08073267171307 51.5218909227919,-0.079742901438252 51.5216723402205,-0.078445010843072 51.5215117179981,-0.078704199177461 51.5210411105896,-0.078784611239074 51.5207402709585,-0.07881683352151 51.5206580898578,-0.078814173359235 51.520653551699,-0.078963639143268 51.5201155161147,-0.079147220612652 51.5194530761763,-0.079403428043969 51.5188466672667,-0.078308093446115 51.5189465701123,-0.078056246758705 51.5189694107141,-0.078021786488619 51.5184867948769,-0.078120523307587 51.5184704342639,-0.07793946617246 51.5182517020762,-0.077776810971994 51.5181095969513,-0.077707793181109 51.5180383415627,-0.077659931491093 51.5179755248163,-0.077626082893617 51.5178903725627,-0.077616971209491 51.5178668483748,-0.077376631805075 51.5174474725357,-0.077344154609185 51.5173974933417,-0.076891763678388 51.5167084385919,-0.076850546063432 51.5166600243967,-0.076831265245253 51.5166381317776,-0.076792861087192 51.5165934498439,-0.076407659939008 51.5162588981523,-0.075119752627599 51.5153555484711,-0.074787405654239 51.5151010619302,-0.074415658380297 51.5147918961427,-0.074280254007916 51.5146888916249,-0.07394276971599 51.5144549960705,-0.073637784832489 51.5141325412624,-0.073461047461249 51.5136772523014,-0.073365542113125 51.5133780190407,-0.073362919401704 51.5133725820948,-0.073241057684166 51.5129461541866,-0.073116737037824 51.512341591407,-0.07303688286809 51.511809679743,-0.073017731321997 51.5116835037605,-0.072957171772535 51.511443280252,-0.072890256393307 51.5112550946086,-0.072800810258133 51.5110855085051,-0.0727448569371 51.5108741291985,-0.072737647308264 51.5108056849138,-0.072734662666694 51.5107750696051,-0.072723058398573 51.5106418253119,-0.07273335543864 51.5103614122032,-0.072754737574867 51.5102996422176,-0.072809131307274 51.5102412019784,-0.072887883419133 51.5101489989858,-0.072964667149458 51.5101062099917,-0.073114399286621 51.5101086721758,-0.073494835911327 51.5101095333588,-0.073806772257048 51.510094882621,-0.074023308258065 51.5100516930961,-0.074170627122418 51.5100099726447,-0.074395240149521 51.509947136602,-0.074524450126992 51.5099600483111,-0.074591867301242 51.5099674491399,-0.074808258504024 51.5099952775213,-0.075385669679388 51.509802484733,-0.075540296509311 51.5097564770529,-0.075557858713158 51.5097513716398,-0.075595134773516 51.5097888431246,-0.075614600095113 51.5098062444407,-0.075667332402599 51.5098547582792,-0.075673036953524 51.5098575488706,-0.075732263434349 51.5098872891251,-0.075749927492304 51.5100827551962,-0.075755200537737 51.5101295903935,-0.076055921051845 51.5101075580249,-0.076124662329085 51.5104584931829,-0.076146311267072 51.5104579493335,-0.076250161980972 51.5104551587921,-0.07625931819154 51.5105452110338,-0.076532542151275 51.5105272206025,-0.076869243138859 51.5105057767318,-0.076867713408028 51.5104715883182,-0.076860263128067 51.5103410195817,-0.076856507596304 51.5102609453007,-0.07689302955697 51.5102147960605,-0.077051960573027 51.5102048179783,-0.077551865593443 51.5101734639593,-0.077763303851889 51.5101157991511,-0.077937085600469 51.5100268610649,-0.078140637221621 51.5098827613624,-0.078371974405921 51.5096572167188,-0.078476062317717 51.5095132829773,-0.078489032833368 51.5094450809032,-0.078518038582861 51.5094419603334,-0.078856458970193 51.5094133465674,-0.078936395209744 51.5091232859494,-0.079023019968136 51.5091175145367,-0.079073129988562 51.5090590011527,-0.079063151087044 51.5090561397599,-0.078722153475995 51.5089399714557,-0.078764723960752 51.5088516667275,-0.078710827082748 51.5088336114746,-0.078695104337137 51.5088288591283,-0.078710228608451 51.5088111270516,-0.078845196662915 51.508653315253,-0.07902100892955 51.5084142725172,-0.079028685840621 51.5083334863357,-0.079076631801962 51.5082218956206,-0.079217167574232 51.5078949801056,-0.079318903864301 51.5079084244928,-0.07935333268621 51.507844170121,-0.079384959050634 51.5078464861129,-0.079405155355715 51.5078126546575,-0.079417618096809 51.5077903833961,-0.080119318014167 51.507929632311,-0.080283545723205 51.5079997484543,-0.080311939759679 51.508008304356,-0.080376013973851 51.508027334939,-0.080498382431727 51.5080644011533,-0.080673535874193 51.5081149171207,-0.08123150932615 51.5082787754211,-0.081347661284108 51.5082941627205,-0.08134891458028 51.5083661043835,-0.081504941459605 51.508391134423,-0.081541088703736 51.5083198050598,-0.083385299144815 51.5085342806022,-0.083444085517222 51.5085406359148,-0.083580536641458 51.5085536560886,-0.083660743905696 51.5083922460598,-0.0842749978492 51.5084526344036,-0.085351601206529 51.5085888940595,-0.085433423544882 51.5085956236875,-0.085454958347574 51.5085977737903,-0.086032109819618 51.5086504367897,-0.086103801004503 51.5086578998856,-0.08662891869175 51.5087132170636,-0.086932869924459 51.5087838037313,-0.086959834952299 51.5088633571948,-0.087578560121454 51.5089561579874,-0.087750647715723 51.5089751455892,-0.087914256928435 51.5089922878903,-0.087955717629259 51.5089641052941,-0.088004605961306 51.508968498536,-0.08803147466346 51.5089113993001,-0.088057622698366 51.5089055324767,-0.088089400631925 51.5089042528944,-0.088356673063606 51.508922993674,-0.08857689541343 51.5089274824176,-0.088588412022448 51.508927670119,-0.088624433315391 51.5089300548452,-0.088654518415045 51.5089323437136,-0.089256631326079 51.5089736208098,-0.089570387727901 51.5089832268668,-0.089768633823837 51.508964879838,-0.090034143362737 51.5089916797704,-0.090424427403515 51.5090664502543,-0.090861912684846 51.509149090337,-0.091263419444962 51.5092311432578,-0.091657767239266 51.5093139776203,-0.09195373203719 51.5094024914848,-0.091962325078844 51.5094044298416,-0.091988022314726 51.5094093425024,-0.092356819039254 51.5094809702717,-0.092446829734551 51.5095022130468,-0.093230046958957 51.5096911576283,-0.093633247668472 51.5098011895702,-0.094275298546603 51.5099222042912,-0.094717604462294 51.50999501935,-0.094780293596556 51.5100104217408,-0.095234003154168 51.5101203705216,-0.095296812178012 51.5101357745918,-0.095164299744907 51.5104097108932,-0.095105885907192 51.510531028556,-0.095214168191781 51.5105615561466,-0.095261964026812 51.5104868148435,-0.095635806106858 51.5105432313755,-0.095640567779444 51.5105316217035,-0.095782156883038 51.5102479428452,-0.096005355330559 51.510286628756,-0.096123684447839 51.5102130321981,-0.096812684058061 51.5103824428148,-0.096808896180992 51.5104391095381,-0.097444507306902 51.5105411233825,-0.097749087420234 51.5105973088239,-0.097839279471868 51.5105430327813,-0.098009511916511 51.510609623708,-0.09809925835274 51.5106344541861,-0.098183671188074 51.5106133475262,-0.098349433430596 51.5106475013734,-0.098635896197031 51.5106908044679,-0.098724705291274 51.5107039313655,-0.098999155374012 51.5107218662358,-0.099023540616708 51.5107240591875,-0.099045114567728 51.5107253081841,-0.099351837554734 51.5107329767368,-0.099685380926855 51.5107528560587,-0.099842475450422 51.5107526147562,-0.099877031221946 51.5107531746701,-0.10285280660398 51.5107572954419,-0.102890870628306 51.5106734030866,-0.103075311380779 51.5106727896137,-0.103169074174084 51.5106725081594,-0.103235408742244 51.5106717822285,-0.103293036037337 51.5106718156492,-0.103343420695695 51.5106717310381,-0.103348430995153 51.5107599162105,-0.103955074667956 51.5107616324587,-0.104622732761955 51.5107877054933,-0.10544931858227 51.5108037553212,-0.107483674862957 51.5108159160095,-0.107500929553547 51.5108152960058,-0.107574507038915 51.5108146844687,-0.108446562732408 51.5108116688605,-0.108459505724817 51.5108118775675,-0.110973697769899 51.5108263201793,-0.110987359848319 51.5107402338536,-0.111212098146712 51.5107420550516,-0.111241523169222 51.5107632059168,-0.111548723934253 51.5107564648417,-0.111561092437574 51.5109112955521,-0.111548523710851 51.5113185286671,-0.111531764061982 51.5114450209485,-0.111504747006858 51.5116442578759,-0.111541515216336 51.5117320553813,-0.111685113873616 51.5119547159397,-0.111745012001053 51.512003328303,-0.111861721023393 51.5119683473133,-0.1121319495303 51.5122667654205,-0.112141522508128 51.5122795057585,-0.112163371517873 51.51230862614,-0.112032656095165 51.5123316950147,-0.112174856354698 51.5125164845375,-0.112389159478039 51.5127708492669,-0.112321826777985 51.512798534557,-0.112349226611574 51.5128313404258,-0.112188283735393 51.5128899732883,-0.112311939598248 51.5130376046223,-0.111712977175437 51.5131970702335,-0.111832545868631 51.5134750835605,-0.111954987894566 51.5136865263692,-0.111306396573048 51.5137930475801,-0.111075760332404 51.5138270929512,-0.111112021848196 51.5139616312952,-0.111384436472757 51.5147960811,-0.111526775444486 51.5152245981315,-0.111550173300947 51.5152852092193,-0.111581076354285 51.5153396470783,-0.111843009741108 51.5158016443189,-0.112107552107321 51.5162006606876,-0.112128162769688 51.5162252656266,-0.112835133199858 51.5170442288023,-0.113422901325987 51.5176454165349,-0.113693387423145 51.5179357437527,-0.11371666462406 51.5179648867537,-0.113761153139959 51.5181076471757,-0.113786755590769 51.5182214242252,-0.113795291953892 51.5182593202663,-0.113004053141476 51.5182933458508,-0.112313350384151 51.5182642530524,-0.111600649906258 51.5182096304746,-0.110450161861045 51.5180768402607,-0.109506512870394 51.5179285835072,-0.109008016149397 51.5178872852212,-0.108165900215857 51.5177927070064,-0.107800811233597 51.5177670403772,-0.107565511369298 51.5178442472093,-0.1073803439391 51.5178960997266,-0.107023484421537 51.5180215985231,-0.106505265585848 51.5181778460922,-0.10617402143797 51.5182758862728,-0.105811481800953 51.5183977833772,-0.105324026875998 51.5185427454848,-0.105315207715884 51.518546199254,-0.104730234939186 51.5187499072572,-0.103230845264666 51.5192085365801,-0.102058074858263 51.5195771358921,-0.101794878628831 51.5196673643441,-0.101549168800335 51.5197514917515,-0.101046711950462 51.5199106606789,-0.10077675633576 51.5199889975944,-0.10040409471142 51.5201106199767,-0.100275045951805 51.5201301060938,-0.10023151497952 51.5201365921941,-0.100084224627757 51.5201431953604,-0.099628587886165 51.520285137607,-0.099322341999387 51.5203700743143,-0.098875932455878 51.5204986776387,-0.09842531592603 51.5205884630862,-0.097644163670815 51.5207241278507,-0.097598100113115 51.5210336304851,-0.097542089300821 51.5213052129776,-0.097490616647441 51.5216047393355,-0.097377169459208 51.5215948065406,-0.097367037887424 51.5216297038609,-0.097348505065538 51.52172928352,-0.097357593536477 51.521856192528,-0.097486041011953 51.5222332568368,-0.097613952397248 51.5224835508185,-0.097674982686152 51.5225762400471,-0.097761115510424 51.5226883067409,-0.097875628785366 51.5228124308969,-0.097907455260232 51.5228444128594,-0.097946416925563 51.522879207503,-0.096760137116452 51.5233231269493,-0.096687783724441 51.5231942024952)))",294,E09000001,City of London,,532382,181358,-0.093510000000000,51.515640259999998,2903926.479637064971030,9249.719854407045204
